ranking,id_cliente,segmento,perfil_risco,tipo_cliente,prioridade,score_gap_total,pl_brl,pct_offshore,pct_cdi,saldo_conta_global_usd,caixa_parado_usd,dias_sem_remessa,dolar_medio_compra,motivo_principal,cluster_nome,cluster
2737,G1946,Alta Renda,Arrojado,PF,BAIXO,17.5,12048941.43,0.1585,0.0456,82029.24,7304.3,17,3.7657,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2738,G0617,Investidor,Arrojado,PF,BAIXO,17.5,3107462.01,0.322,0.3401,103462.44,35737.7,8,4.7635,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2739,G2383,Alta Renda,Arrojado,PF,BAIXO,17.5,30000000.0,0.3053,0.1279,755696.99,431642.32,32,4.6471,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2740,G0793,Investidor,Conservador,PF,BAIXO,17.5,1237072.03,0.1653,0.2799,54812.49,2671.68,17,5.8339,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2741,G1720,Investidor,Arrojado,PJ,BAIXO,17.5,810072.02,0.2377,0.5205,19355.08,253.54,21,4.6422,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2742,G1372,Investidor,Moderado,PJ,BAIXO,17.25,2276594.15,0.2127,0.5605,11207.81,1080.02,16,4.4622,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2743,G2775,Wealth,Arrojado,PF,BAIXO,17.25,258528025.23,0.3177,0.0611,423147.55,110651.82,8,5.777,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2744,G2400,Alta Renda,Arrojado,PF,BAIXO,17.25,30000000.0,0.2948,0.3691,94068.05,4484.27,17,5.5345,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2745,G2549,Alta Renda,Arrojado,PF,BAIXO,17.25,5375090.09,0.3581,0.2123,211345.97,25886.53,6,7.7926,"Dólar médio acima de R$5,00",Alto Risco — CDI Excessivo,1
2746,G2416,Alta Renda,Moderado,PJ,BAIXO,17.25,17270684.05,0.2262,0.345,72848.4,22420.21,29,5.0426,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2747,G1562,Investidor,Moderado,PF,BAIXO,17.25,572340.27,0.133,0.3203,20512.14,10580.25,15,3.5,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2748,G1163,Investidor,Arrojado,PF,BAIXO,17.25,1424790.9,0.2962,0.2335,73163.38,5053.05,36,6.0546,"Dólar médio acima de R$5,00",Alto Risco — CDI Excessivo,1
2749,G0891,Investidor,Arrojado,PF,BAIXO,17.25,2894725.97,0.2602,0.3021,51329.76,7444.45,16,5.1387,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2750,G2715,Alta Renda,Moderado,PF,BAIXO,17.25,7573932.76,0.2981,0.2277,62276.98,20675.68,38,5.57,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2751,G2354,Alta Renda,Arrojado,PF,BAIXO,17.25,13568514.41,0.2089,0.3646,74711.81,34470.35,22,4.7722,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2752,G2541,Alta Renda,Arrojado,PF,BAIXO,17.25,6130765.41,0.2263,0.3754,178576.04,9300.82,40,3.5041,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2753,G2798,Wealth,Sofisticado,PF,BAIXO,17.25,144294940.3,0.394,0.2101,148496.89,11718.28,201,5.353,Inatividade de remessas (>30 dias),Alto Risco — CDI Excessivo,1
2754,G2859,Wealth,Arrojado,PF,BAIXO,17.25,115818303.9,0.5249,0.0409,511837.71,96607.58,5,5.4736,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2755,G1211,Investidor,Arrojado,PF,BAIXO,17.25,649011.12,0.1338,0.2308,16844.5,10690.7,15,3.8381,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2756,G0506,Investidor,Moderado,PF,BAIXO,17.25,2036664.84,0.1462,0.3577,26347.69,1161.27,40,3.7458,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2757,G2973,Wealth,Arrojado,PJ,BAIXO,17.0,47554661.05,0.2334,0.2085,519823.78,29226.75,21,5.3534,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2758,G0178,Qualificado,Moderado,PF,BAIXO,17.0,161320.54,0.1326,0.4162,17140.15,3774.41,21,4.9277,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2759,G2957,Wealth,Moderado,PF,BAIXO,17.0,60035855.22,0.2332,0.226,687714.71,37744.33,21,5.2199,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2760,G2975,Wealth,Moderado,PF,BAIXO,17.0,93281490.23,0.3289,0.1803,382125.96,192574.49,26,4.7242,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2761,G0999,Investidor,Moderado,PF,BAIXO,17.0,721304.45,0.1619,0.3587,40573.75,9885.61,7,4.9848,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2762,G2246,Alta Renda,Arrojado,PF,BAIXO,17.0,22041091.78,0.3333,0.0741,86678.96,51791.37,17,5.2556,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2763,G1976,Alta Renda,Arrojado,PF,BAIXO,17.0,13703230.36,0.335,0.1587,25775.91,4084.78,4,7.95,"Dólar médio acima de R$5,00",Alto Risco — CDI Excessivo,1
2764,G0518,Investidor,Conservador,PF,BAIXO,17.0,981244.17,0.1723,0.415,22824.2,3202.62,19,5.2404,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2765,G2591,Alta Renda,Arrojado,PJ,BAIXO,17.0,5000000.0,0.3128,0.3137,70291.97,10734.09,44,5.9273,"Dólar médio acima de R$5,00",Alto Risco — CDI Excessivo,1
2766,G2797,Wealth,Moderado,PF,BAIXO,17.0,47125650.85,0.3055,0.1097,682401.79,189459.86,20,3.9384,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2767,G1072,Investidor,Arrojado,PF,BAIXO,17.0,2564668.97,0.1656,0.3783,55609.47,1685.46,23,5.0029,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2768,G1076,Investidor,Moderado,PF,BAIXO,17.0,1013725.07,0.1425,0.3846,46615.32,5275.54,12,5.3196,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2769,G1310,Investidor,Conservador,PF,BAIXO,16.75,5000000.0,0.1591,0.4309,20711.71,1193.37,11,3.8074,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2770,G2519,Alta Renda,Arrojado,PF,BAIXO,16.75,15827864.3,0.4279,0.2234,170806.24,68914.61,48,5.4139,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2771,G2360,Alta Renda,Sofisticado,PJ,BAIXO,16.75,5250157.18,0.3569,0.2833,60383.78,24325.0,22,6.1108,"Dólar médio acima de R$5,00",Alto Risco — CDI Excessivo,1
2772,G2597,Alta Renda,Arrojado,PF,BAIXO,16.75,5000000.0,0.2603,0.2669,96639.52,31600.73,15,5.0339,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2773,G2105,Alta Renda,Sofisticado,PF,BAIXO,16.75,16541362.41,0.2016,0.3105,113621.03,58578.09,17,4.9953,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2774,G2193,Alta Renda,Moderado,PF,BAIXO,16.75,30000000.0,0.3031,0.3264,154910.17,75904.05,21,5.0258,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2775,G1696,Investidor,Arrojado,PF,BAIXO,16.75,4002176.72,0.1228,0.4635,55751.61,2403.24,12,4.4525,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2776,G0084,Qualificado,Arrojado,PF,BAIXO,16.75,100000.0,0.163,0.3371,12830.52,2716.64,11,4.5736,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2777,G2930,Wealth,Moderado,PF,BAIXO,16.75,172175158.43,0.4217,0.2252,406819.15,155380.36,16,4.4783,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2778,G2771,Wealth,Arrojado,PF,BAIXO,16.75,218627955.1,0.4136,0.1705,381338.46,42323.62,47,7.8175,"Dólar médio acima de R$5,00",Alto Risco — CDI Excessivo,1
2779,G2874,Wealth,Sofisticado,PF,BAIXO,16.5,30000000.0,0.352,0.3395,406971.47,90375.57,2,4.0129,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2780,G1583,Investidor,Arrojado,PF,BAIXO,16.5,5000000.0,0.2113,0.4719,45092.71,2167.41,5,4.6434,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2781,G2201,Alta Renda,Conservador,PF,BAIXO,16.5,5000000.0,0.2762,0.3634,217148.08,23942.35,47,4.5218,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2782,G2871,Wealth,Sofisticado,PF,BAIXO,16.5,84640569.04,0.2672,0.379,341594.14,26712.08,24,4.8921,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2783,G1877,Alta Renda,Moderado,PF,BAIXO,16.5,5000000.0,0.2049,0.2329,79352.95,17275.33,14,5.142,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2784,G2061,Alta Renda,Sofisticado,PF,BAIXO,16.5,11067671.27,0.2979,0.1581,44617.78,34245.12,20,4.2579,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2785,G1102,Investidor,Arrojado,PF,BAIXO,16.5,2260457.53,0.2151,0.4588,55050.86,2571.87,10,4.2378,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2786,G2929,Wealth,Sofisticado,PF,BAIXO,16.5,30000000.0,0.3078,0.2954,434162.97,106248.83,28,4.3372,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2787,G2024,Alta Renda,Arrojado,PF,BAIXO,16.5,5146896.13,0.1454,0.1486,115228.42,6984.26,14,3.8131,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2788,G1873,Alta Renda,Sofisticado,PF,BAIXO,16.25,14561605.56,0.2025,0.3392,32530.36,8455.28,23,5.8844,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2789,G2839,Wealth,Sofisticado,PJ,BAIXO,16.25,37332335.7,0.3815,0.0433,386550.49,91016.38,12,5.7072,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2790,G2970,Wealth,Moderado,PF,BAIXO,16.25,97317545.47,0.3007,0.1497,340331.82,123450.1,41,4.192,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2791,G2579,Alta Renda,Sofisticado,PF,BAIXO,16.25,6632438.65,0.2227,0.3687,92909.53,8992.38,50,4.7202,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2792,G0928,Investidor,Arrojado,PF,BAIXO,16.25,1236999.16,0.2355,0.4029,51515.74,4056.07,9,5.6766,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2793,G1031,Investidor,Arrojado,PF,BAIXO,16.25,1964624.44,0.247,0.3071,23613.48,11301.89,15,5.076,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2794,G0908,Investidor,Arrojado,PF,BAIXO,16.0,1051952.17,0.168,0.3963,24250.27,5619.36,15,5.3968,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2795,G1710,Investidor,Arrojado,PF,BAIXO,16.0,1032436.83,0.1824,0.3899,25185.86,5356.99,20,5.3658,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2796,G2393,Alta Renda,Arrojado,PF,BAIXO,16.0,5000000.0,0.3186,0.2617,166459.24,34413.3,43,4.439,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2797,G1912,Alta Renda,Moderado,PJ,BAIXO,16.0,5475799.6,0.262,0.1919,167699.93,19131.94,17,6.2805,"Dólar médio acima de R$5,00",Alto Risco — CDI Excessivo,1
2798,G2637,Alta Renda,Moderado,PF,BAIXO,16.0,28247288.32,0.2422,0.1469,107754.53,17601.95,49,5.3559,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2799,G2235,Alta Renda,Moderado,PF,BAIXO,16.0,5183669.87,0.2847,0.3913,35869.96,16695.36,28,4.226,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2800,G0545,Investidor,Moderado,PF,BAIXO,16.0,2168457.75,0.3015,0.4242,33310.99,14523.32,29,4.9201,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2801,G1888,Alta Renda,Moderado,PF,BAIXO,16.0,12823363.17,0.2216,0.3803,76281.43,12559.53,17,3.5535,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2802,G2325,Alta Renda,Conservador,PF,BAIXO,16.0,26718611.44,0.2245,0.0714,57475.71,7129.21,85,4.2697,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2803,G1228,Investidor,Sofisticado,PJ,BAIXO,16.0,2076354.97,0.2315,0.1914,33252.29,4805.85,16,7.3613,"Dólar médio acima de R$5,00",Alto Risco — CDI Excessivo,1
2804,G2442,Alta Renda,Conservador,PF,BAIXO,16.0,29619042.39,0.227,0.317,104573.45,21913.79,19,4.9248,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2805,G1858,Alta Renda,Sofisticado,PF,BAIXO,16.0,15120774.06,0.3714,0.3502,388577.43,30165.97,6,4.9196,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2806,G0838,Investidor,Moderado,PF,BAIXO,15.75,2408139.73,0.1901,0.4056,55168.24,5779.33,20,4.3649,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2807,G1110,Investidor,Sofisticado,PF,BAIXO,15.75,1239069.15,0.2906,0.4253,47835.07,2659.45,15,5.2107,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2808,G1177,Investidor,Moderado,PF,BAIXO,15.75,915562.65,0.1752,0.3565,12625.91,859.04,27,4.4799,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2809,G2071,Alta Renda,Sofisticado,PF,BAIXO,15.75,21914866.56,0.4154,0.2754,120331.66,36739.32,35,4.6833,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2810,G2976,Wealth,Arrojado,PF,BAIXO,15.75,104460025.15,0.3331,0.0546,975603.77,100067.41,9,4.2811,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2811,G0564,Investidor,Arrojado,PF,BAIXO,15.75,2010781.27,0.1274,0.3394,36929.43,10713.94,37,4.9947,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2812,G2879,Wealth,Arrojado,PF,BAIXO,15.75,147076591.01,0.4946,0.0457,157628.27,89236.95,66,5.3618,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2813,G2931,Wealth,Arrojado,PF,BAIXO,15.75,106433235.31,0.3729,0.0623,296468.49,12989.57,90,5.0877,Inatividade de remessas (>30 dias),Alto Risco — CDI Excessivo,1
2814,G1955,Alta Renda,Moderado,PJ,BAIXO,15.75,5000000.0,0.224,0.2807,156239.56,63537.39,17,4.8458,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2815,G1980,Alta Renda,Sofisticado,PF,BAIXO,15.75,6718454.17,0.2782,0.2445,66736.61,7020.26,5,5.9598,"Dólar médio acima de R$5,00",Alto Risco — CDI Excessivo,1
2816,G0501,Investidor,Arrojado,PF,BAIXO,15.75,1993922.34,0.141,0.3553,29733.91,1521.15,5,4.5213,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2817,G2196,Alta Renda,Moderado,PF,BAIXO,15.75,8032732.31,0.3149,0.214,113525.35,60963.09,28,4.7143,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2818,G1162,Investidor,Conservador,PF,BAIXO,15.75,1196442.37,0.1756,0.3627,21165.68,4420.38,18,4.826,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2819,G0949,Investidor,Moderado,PF,BAIXO,15.75,2761444.4,0.1564,0.3733,22579.87,1653.81,21,4.1554,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2820,G2781,Wealth,Arrojado,PF,BAIXO,15.5,30463404.01,0.3716,0.3424,505366.9,118386.62,21,4.9336,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2821,G2038,Alta Renda,Arrojado,PJ,BAIXO,15.5,12269938.16,0.1969,0.2892,53552.38,5546.68,10,4.8547,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2822,G2980,Wealth,Moderado,PF,BAIXO,15.5,163951187.84,0.2541,0.1383,100342.05,1370.42,17,4.7414,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2823,G2732,Alta Renda,Arrojado,PJ,BAIXO,15.5,10646587.76,0.2606,0.2893,91767.15,46077.19,19,4.9476,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2824,G2280,Alta Renda,Sofisticado,PF,BAIXO,15.5,30000000.0,0.3287,0.2767,121000.93,17262.51,26,5.6042,"Dólar médio acima de R$5,00",Alto Risco — CDI Excessivo,1
2825,G2889,Wealth,Moderado,PF,BAIXO,15.5,61223661.74,0.3874,0.1236,677955.38,57611.48,30,5.83,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2826,G2479,Alta Renda,Arrojado,PF,BAIXO,15.5,26933923.23,0.2606,0.419,165751.86,6274.23,25,3.5,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2827,G1373,Investidor,Moderado,PF,BAIXO,15.5,1016412.03,0.1696,0.3761,25451.99,4461.3,23,4.5376,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2828,G0509,Investidor,Conservador,PJ,BAIXO,15.5,1001860.39,0.177,0.2873,16374.03,1539.36,30,4.764,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2829,G2512,Alta Renda,Arrojado,PF,BAIXO,15.5,13960328.8,0.3149,0.2462,188934.98,57413.61,54,5.0766,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2830,G1807,Alta Renda,Sofisticado,PF,BAIXO,15.5,14499509.63,0.2532,0.4782,67010.25,796.13,14,4.9539,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2831,G1518,Investidor,Arrojado,PF,BAIXO,15.5,2072384.64,0.2251,0.3946,33644.25,2447.8,31,5.1744,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2832,G2693,Alta Renda,Sofisticado,PJ,BAIXO,15.5,16932435.31,0.2294,0.2989,67229.11,31345.63,21,4.1418,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2833,G2525,Alta Renda,Moderado,PF,BAIXO,15.25,11648831.39,0.3259,0.2293,320918.78,60668.67,39,4.7415,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2834,G2684,Alta Renda,Arrojado,PF,BAIXO,15.25,18614606.42,0.3604,0.3425,220393.98,45134.68,22,3.8227,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2835,G2997,Wealth,Sofisticado,PJ,BAIXO,15.25,73379232.43,0.3153,0.0485,374836.8,74913.22,40,5.3148,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2836,G2043,Alta Renda,Moderado,PJ,BAIXO,15.25,10438546.17,0.2519,0.3649,39687.54,5690.1,49,4.9341,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2837,G1178,Investidor,Arrojado,PF,BAIXO,15.25,2126190.6,0.1266,0.2749,26902.97,11749.66,29,3.7811,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2838,G2323,Alta Renda,Arrojado,PF,BAIXO,15.25,13843616.94,0.2447,0.3191,37330.41,10065.62,7,5.7452,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2839,G1185,Investidor,Sofisticado,PF,BAIXO,15.25,1408976.83,0.2198,0.4209,26755.38,4155.61,13,5.5684,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2840,G2799,Wealth,Sofisticado,PF,BAIXO,15.25,172824841.44,0.3902,0.2734,73910.62,15211.21,82,5.8311,Inatividade de remessas (>30 dias),Alto Risco — CDI Excessivo,1
2841,G2789,Wealth,Sofisticado,PF,BAIXO,15.25,42711573.54,0.357,0.0739,265972.41,111719.26,22,5.7405,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2842,G2928,Wealth,Arrojado,PF,BAIXO,15.25,93401976.65,0.2249,0.4145,77518.58,8106.19,13,4.2243,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2843,G2367,Alta Renda,Moderado,PF,BAIXO,15.25,20282522.38,0.2624,0.1067,107706.73,18995.31,20,4.284,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2844,G2872,Wealth,Sofisticado,PF,BAIXO,15.25,36955189.25,0.6465,0.2171,107302.65,15551.44,10,5.9425,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2845,G0773,Investidor,Arrojado,PF,BAIXO,15.0,2959916.3,0.2365,0.4748,40436.12,1991.88,31,3.5546,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2846,G2062,Alta Renda,Arrojado,PF,BAIXO,15.0,5159218.54,0.2643,0.1662,62331.55,16965.68,43,5.0049,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2847,G2506,Alta Renda,Sofisticado,PJ,BAIXO,15.0,5000000.0,0.3381,0.1607,185887.43,37953.1,47,3.5094,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
2848,G2986,Wealth,Arrojado,PF,BAIXO,15.0,92669937.63,0.3841,0.3027,298203.56,42711.13,87,4.725,Inatividade de remessas (>30 dias),Alto Risco — CDI Excessivo,1
2849,G0915,Investidor,Arrojado,PF,BAIXO,15.0,2683379.06,0.2039,0.4013,31764.74,6438.91,25,4.6296,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2850,G0911,Investidor,Moderado,PF,BAIXO,15.0,1611120.25,0.2307,0.5191,30477.48,3348.52,35,4.7378,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2851,G0836,Investidor,Sofisticado,PF,BAIXO,14.75,2167847.36,0.1303,0.4241,14449.68,3740.96,26,4.9271,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2852,G2101,Alta Renda,Sofisticado,PF,BAIXO,14.75,7336336.14,0.259,0.2056,60758.12,19267.87,44,4.2588,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2853,G0108,Qualificado,Moderado,PF,BAIXO,14.75,234036.76,0.1479,0.4389,10000.0,2851.09,13,4.3184,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2854,G1931,Alta Renda,Arrojado,PJ,BAIXO,14.75,5896816.93,0.2863,0.1656,70560.7,17076.46,33,4.4696,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2855,G0962,Investidor,Moderado,PF,BAIXO,14.75,846870.86,0.1819,0.3633,23085.23,742.98,10,4.6178,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2856,G1614,Investidor,Moderado,PJ,BAIXO,14.75,2431935.47,0.2387,0.2477,20533.94,9514.8,40,3.6845,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2857,G2530,Alta Renda,Moderado,PF,BAIXO,14.75,5000000.0,0.2583,0.2856,219756.64,24623.29,33,4.5719,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2858,G0782,Investidor,Conservador,PF,BAIXO,14.75,1419180.55,0.1939,0.3373,31834.21,5370.7,24,4.3796,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2859,G2093,Alta Renda,Sofisticado,PF,BAIXO,14.75,10026686.74,0.371,0.1056,34115.76,16292.58,4,5.6821,"Dólar médio acima de R$5,00",Alto Risco — CDI Excessivo,1
2860,G1865,Alta Renda,Arrojado,PJ,BAIXO,14.75,14489241.6,0.2005,0.3726,133208.47,2472.1,28,4.4772,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2861,G2605,Alta Renda,Moderado,PJ,BAIXO,14.5,7051118.35,0.2612,0.4121,235350.4,11961.44,7,4.037,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2862,G2250,Alta Renda,Arrojado,PF,BAIXO,14.5,8334128.59,0.2536,0.1857,86423.67,21940.39,21,5.373,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
2863,G1379,Investidor,Moderado,PF,BAIXO,14.5,1094318.5,0.2296,0.442,10808.94,1589.69,4,4.8704,Concentração excessiva em CDI,Alto Risco — CDI Excessivo,1
2864,G2434,Alta Renda,Conservador,PF,BAIXO,14.5,13818765.36,0.201,0.2937,84422.44,28393.07,14,4.7809,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
